x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
40.547626,-28.651974,ServicesOpted,Indicates the number of services opted by a customer.,uint8,6,0%,"[1, 4, 4, 6, 1]",45545
52.156017,-15.826287,AccountSyncedToSocialMedia,Indicates whether the customer has synced their account to any<br>social media platform or not.,category,2,0%,"['No', 'No', 'No', 'No', 'No']",45545
57.2184,-14.798316,BookedHotelOrNot,Indicates whether the customer has booked a hotel or not.,category,2,0%,"['No', 'Yes', 'No', 'Yes', 'Yes']",45545
32.056732,-24.42285,simple.classes,Indicates the number of classes in a dataset.,uint8,12,0%,"[2, 2, 5, 2, 2]",41978
-30.239332,26.192005,simple.attributes,Number of attributes used to train the SVM model.,float64,51,0%,"[14.0, 41.0, 3.0, 21.0, 20.0]",41978
31.666641,-24.377789,simple.nominal,Indicates the number of simple nominal attributes in a dataset.,uint8,21,0%,"[0, 6, 6, 0, 4]",41978
-29.897936,26.384897,simple.samples,Number of simple samples used to train the SVM classifier.,float64,129,0%,"[106.0, 1458.0, 4562.0, 10386.0, 369.0]",41978
19.124813,-24.430948,simple.dimensionality,Represents the dimensionality of the dataset.,float64,140,0%,"[0.015385, 0.029197, 0.005594, 0.025815, 0.004014]",41978
32.6615,-24.138752,simple.numeric_rate,Indicates the rate of simple numeric values in the dataset.,float64,32,0%,"[1.0, 0.727273, 0.333333, 1.0, 0.25]",41978
-25.152382,20.315033,simple.symbols_min,Minimum number of simple symbols in a dataset.,uint8,11,0%,"[2, 2, 2, 2, 2]",41978
-25.01477,20.249308,simple.symbols_max,Maximum number of simple symbols in the dataset.,float64,22,0%,"[2.0, 5.0, 2.0, 3.0, 2.0]",41978
3.4424453,26.455456,simple.symbols_mean,Mean of the number of simple symbols per pattern.,float64,45,0%,"[2.333333, 9.0, 3.0, 2.0, 2.0]",41978
0.5811196,23.682333,simple.symbols_sd,Standard deviation of the number of simple symbols in the<br>dataset.,float64,40,0%,"[0.0, 0.0, 14.456832, 0.0, 0.377964]",41978
13.39516,18.399868,simple.symbols_sum,Sum of simple symbols in a string.,float64,44,0%,"[10.0, 9.0, 2.0, 2.0, 7.0]",41978
-2.302468,22.16677,simple.class_prob_min,Minimum probability of the predicted class in the dataset.,float64,139,0%,"[0.139091, 0.204981, 0.272206, 0.01, 0.061241]",41978
-2.4054914,22.246645,simple.class_prob_max,Maximum probability of the predicted class for a given dataset.,float64,141,0%,"[0.586207, 0.87558, 0.2, 0.702797, 0.411994]",41978
-2.8508322,22.47836,simple.class_prob_mean,Probability of the class label being predicted by the SVM<br>model.,float64,12,0%,"[0.333333, 0.5, 0.5, 0.5, 0.5]",41978
0.9757546,22.732029,simple.class_prob_sd,Standard deviation of the predicted class probabilities of a SVM<br>classifier.,float64,131,0%,"[0.370569, 0.426932, 0.442768, 0.0, 0.426078]",41978
18.831669,-24.276457,statistical.skewness,Represents the skewness of the distribution of the dataset.,float64,136,0%,"[0.527716, 1.771276, 0.529363, 2.319703, 4.123905]",41978
-8.444433,22.585207,statistical.skewness_prep,Skewness of the preprocessed dataset.,float64,151,0%,"[1.180186, 10.417572, 5.560927, 4.123905, 1.414976]",41978
1.6505973,-66.03878,statistical.kurtosis,Kurtosis is a measure of the 'tailedness' of the probability<br>distribution of a real-valued random variable.,float64,136,0%,"[6.606508, 2.241524, 20.318655, 3.0, 33.820364]",41978
-7.713419,21.398373,statistical.kurtosis_prep,Statistical kurtosis of the preprocessed dataset.,float64,151,0%,"[6.754402, 9.144809, 1.78722, 14.130003, 11.509324]",41978
0.04766288,31.882906,statistical.abs_cor,Absolute correlation between two variables.,float64,151,0%,"[0.291523, 0.041485, 0.073386, 0.155182, 0.104143]",41978
-0.030498018,-68.48612,statistical.fract_1,"The statistical fract_1 feature is a measure of the statistical<br>fractal dimension of a dataset, which is used to determine<br>whether tuning is required or default hyperparameter values are enough<br>to each dataset.",float64,57,0%,"[0.219052, 0.350674, 0.355993, 1.0, 1.0]",41978
-1.1369494,20.142305,inftheo.class_entropy,Entropy of the class distribution of the dataset.,float64,140,0%,"[0.577922, 1.601071, 0.357332, 0.693098, 0.686998]",41978
-2.567607,13.955242,inftheo.normalized_class_entropy,The normalized class entropy of the dataset.,float64,130,0%,"[0.96736, 0.990624, 0.287082, 1.0, 0.84836]",41978
-1.1961417,20.273235,inftheo.attribute_entropy,Entropy of the attribute values in the dataset.,float64,149,0%,"[0.608992, 0.538157, 0.747348, 1.066086, 2.021402]",41978
-1.4459883,20.72096,inftheo.normalized_attribute_entropy,Normalized attribute entropy of the dataset.,float64,149,0%,"[0.307482, 0.530447, 0.2809, 0.399484, 0.404478]",41978
-2.6605484,13.902192,inftheo.joint_entropy,The joint entropy of the dataset.,float64,146,0%,"[0.462041, 2.31481, 4.60517, 0.198813, 0.692907]",41978
17.088057,17.55116,inftheo.mutual_information,Mutual information between the target attribute and the other attributes.,float64,151,0%,"[0.059515, 0.055605, 0.014072, 0.153297, 0.046789]",41978
-1.2743807,-57.322453,inftheo.equivalent_attributes,"This feature represents the equivalent attributes of the dataset, which<br>is a measure of the amount of information contained in<br>the dataset.",float64,151,0%,"[11.454774, 57.059425, 8.203199, 12.866895, 2.650181]",41978
-7.235073,24.399324,inftheo.noise_signal_ratio,Signal-to-noise ratio of the dataset.,float64,151,0%,"[255.058228, 16.154444, 4.561942, 27.138145, 9.703772]",41978
-30.204243,27.771683,modelbased.nodes,Number of nodes used in the model-based feature selection algorithm.,float64,24,0%,"[5.0, 15.0, 9.0, 15.0, 6.0]",41978
-29.411217,27.769346,modelbased.leaves.nodes_per_attribute,Number of nodes per attribute in the decision tree model.,float64,24,0%,"[9.0, 2.0, 9.0, 3.0, 10.0]",41978
-28.824594,27.443586,modelbased.nodes_per_instance,Number of nodes per instance in the model-based SVM hyperparameter<br>tuning problem.,float64,97,0%,"[0.65, 1.0, 0.257143, 0.077778, 0.75]",41978
19.974554,21.783407,modelbased.leaf_corrobation,Corroboration of the leaf nodes of the decision tree.,float64,140,0%,"[0.009512, 0.01, 0.022472, 0.010695, 0.0]",41978
-13.774514,-19.862232,modelbased.level_min,The minimum level of the model-based hyperparameter tuning.,float64,24,0%,"[0.142857, 0.333333, 0.2, 0.111111, 0.142857]",41978
32.77528,-21.17537,modelbased.level_max,Indicates the maximum level of model-based hyperparameter tuning required for<br>the dataset.,uint8,2,0%,"[2, 2, 2, 2, 2]",41978
2.4462216,26.88435,modelbased.level_mean,Mean of the levels of the model-based feature.,uint8,9,0%,"[6, 2, 6, 16, 6]",41978
0.08536128,23.499447,modelbased.level_sd,Standard deviation of the level of model-based tuning for SVM<br>hyperparameters.,float64,38,0%,"[2.0, 2.0, 2.8, 3.142857, 3.0]",41978
-24.784773,19.69983,modelbased.branch_min,Minimum number of branches in the model-based tree.,float64,47,0%,"[0.0, 1.069045, 0.755929, 1.154701, 3.023716]",41978
-23.800148,19.5606,modelbased.branch_max,Maximum number of branches in the decision tree model.,uint8,4,0%,"[2, 3, 2, 2, 2]",41978
2.920082,26.219662,modelbased.branch_mean,Mean of the number of branches in the model-based classifier.,float64,15,0%,"[4.0, 3.0, 2.0, 7.0, 4.0]",41978
0.53588855,23.279,modelbased.branch_sd,Standard deviation of the number of branches in the decision<br>tree model.,float64,72,0%,"[8.318182, 3.25, 2.666667, 6.235294, 3.857143]",41978
32.46087,-23.236076,modelbased.attribute_max,Indicates the maximum number of attributes used in the model.,uint8,4,0%,"[0, 0, 0, 0, 4]",41978
32.781727,-21.151457,modelbased.attribute_mean,Indicates the mean of the number of attributes used in<br>the model-based hyperparameter tuning process.,uint8,9,0%,"[2, 2, 3, 1, 1]",41978
-0.3789321,23.269297,modelbased.attribute_sd,Standard deviation of the attributes of the model-based dataset.,float64,97,0%,"[0.2, 0.017523, 0.571429, 1.4, 0.078125]",41978
40.354168,-12.83736,modelbased.NA,Indicates whether the dataset requires tuning or not.,float64,122,0%,"[0.131288, 1.48324, 0.229243, 0.834684, 1.0]",41978
-4.0037494,22.307531,landmarking.naive_bayes,Accuracy of a naive Bayes classifier trained on the dataset.,float64,149,0%,"[0.841108, 0.707224, 0.3825, 0.859259, 0.472813]",41978
-24.309156,23.668365,landmarking.stump_min,Minimum number of instances per leaf in a decision tree<br>classifier.,float64,146,0%,"[0.627417, 0.566396, 0.663498, 0.88, 0.575]",41978
0.2689906,15.665567,landmarking.stump_max,The maximum accuracy of a decision stump classifier on the<br>dataset.,float64,146,0%,"[0.765677, 0.845424, 0.99, 0.799639, 0.452963]",41978
2.733014,23.545916,landmarking.stump_mean,Mean of the accuracy of a decision stump classifier on<br>a dataset.,float64,151,0%,"[0.614997, 0.706, 0.794007, 0.871896, 0.202321]",41978
1.179814,22.963882,landmarking.stump_sd,Standard deviation of the accuracy of a decision stump classifier<br>on a dataset.,float64,122,0%,"[0.039396, 0.001005, 0.040625, 0.009378, 0.02287]",41978
0.22051147,15.255917,landmarking.stump_min_gain,The minimum gain of the stump-based landmarking algorithm.,float64,146,0%,"[0.714286, 0.410596, 0.97675, 0.306011, 0.582857]",41978
-2.9064035,-57.92306,landmarking.stump_random,The feature represents the accuracy of a stump classifier trained<br>on a random subset of the dataset.,float64,145,0%,"[0.935185, 0.1985, 0.618519, 0.539604, 0.936725]",41978
20.04066,21.981363,landmarking.nn_1,Landmarking score of the nearest neighbor algorithm with 1 neighbor.,float64,146,0%,"[0.950196, 0.912451, 0.973134, 0.715241, 0.909962]",41978
24.128967,-30.276476,dcomp.f1,Represents the first feature of a dataset.,float64,148,0%,"[2.894, 3.477, 0.63, 0.289, 0.505]",41978
-2.5353732,-58.202576,dcomp.f1v,The feature describes the first component of the F1 score<br>of a support vector machine (SVM) classifier.,float64,152,0%,"[13.794, 3.78, 13.195857, 8.9538, 4.594]",41978
-3.4231017,-55.44532,dcomp.f3,The feature represents the third component of the dcomp dataset.,float64,126,0%,"[0.185, 0.128, 0.515, 1.0, 0.218]",41978
18.639225,-23.777027,dcomp.l1,Represents the L1 distance between the decision boundary and the<br>closest data point.,float64,143,0%,"[0.555, 0.518, 0.568, 0.657333, 0.5]",41978
-3.431562,-58.144848,dcomp.l2,The feature describes the L2 norm of the decision function<br>of the SVM classifier.,float64,112,0%,"[0.079, 0.35, 0.262, 0.0, 0.155]",41978
0.24682741,25.067354,dcomp.n3,Normalized value of the third principal component of the dataset.,float64,126,0%,"[0.006, 0.217, 0.088, 0.698, 0.186]",41978
-3.2415829,-55.48368,dcomp.t1,The feature represents the first component of the dataset.,float64,48,0%,"[0.998, 1.0, 0.997, 0.991, 0.982]",41978
-3.4776647,16.475798,dcomp.t2,Time taken to compute the second derivative of a function.,float64,145,0%,"[1.828, 49.286, 80.0, 139.704, 88.778]",41978
-34.563755,28.320045,cnet.edges,Number of edges in the network representation of the dataset.,float64,151,0%,"[6476796.0, 2330.0, 24543.0, 116915.0, 1437.0]",41978
-4.096637,10.79865,cnet.degree,The degree of the network of a dataset.,float64,152,0%,"[35.897233, 37.411765, 112.306, 41.440559, 150.143816]",41978
-6.8039217,24.29923,cnet.density,Density of the network of the dataset.,float64,152,0%,"[0.155256, 0.145577, 0.112477, 0.156514, 0.152805]",41978
-24.22238,19.83137,cnet.maxComp,Maximum number of components in the C-Support Vector Classification algorithm.,float64,134,0%,"[84.0, 278.0, 102.0, 3430.0, 210.0]",41978
28.83101,-23.356327,cnet.closeness,Indicates the closeness of a node to other nodes in<br>a network.,float64,63,0%,"[1e-06, 3.2e-05, 0.000102, 6.6e-05, 5e-06]",41978
-4.7014,11.995808,cnet.betweenness,The betweenness centrality of a node in a network.,float64,152,0%,"[88.548485, 51.666667, 67.643238, 1997.352058, 11.454545]",41978
-3.2194424,25.575272,cnet.clsCoef,Coefficient of the linear kernel function.,float64,152,0%,"[0.648239, 0.238548, 0.455149, 0.089455, 0.282766]",41978
28.177334,-27.33823,cnet.hubs,Represents the number of hubs in a co-authorship network.,float64,151,0%,"[0.768149, 0.786903, 0.619157, 0.700033, 0.875822]",41978
-0.8057558,12.014703,cnet.avgPath,The average path length of a graph representation of a<br>dataset.,float64,152,0%,"[2.315865, 1.646941, 3.048691, 1.220308, 3.004008]",41978
27.222473,-15.820431,history,Represents the number of commands issued by a user in<br>a single shell session.,int64,2961,0%,"[1713, 998, 60, 148, 515]",373
-1.4589261,-59.356728,session,This feature contains a sequence of commands issued by a<br>user in a UNIX shell session.,object,5964,0%,"['netscape & finger <1> eeph <1> ph <1> ph <1> xlock rlogin -l <2> rlogin <1> rlogin -l <2> rlogin -l <2> rlogin <1> rlogin <1> rlogin -l <2> who xlock matlab finger <1> finger <1>', 'elm logout', 'cd <1> find -name -print <4> find -name -print <4> find -name -print <4> cd <1> ll <1> ll <1> cd <1> ll <1> ll <1> cd <1> ll <1> m <1> unsetenv <1> matlab pwd push cd <1> cd <1> ll pwd pop fg cd - m <1> fg cd - ll m <1> f <1> f <1> vf - cd - vi <1> cd - fg m <1> push cd <1> ll rm <1> cp <2> m <1> cp <2> ct vi <1> ll m <1> man <1> paste <4> > <1> m <1> m <1> vi <1> cd - cd <1> vi <1> my_latex <1> vi <1> my_latex <1> my_latex -kd <1> vi <1> my_latex -kd <1> my_latex -kd <1> dvips <1>', 'elm', 'cd <1> z']",373
-3.153655,-52.41369,outlook,"The feature describes the weather outlook, which is a measure<br>of the atmospheric conditions at a particular time and place.",category,3,0%,"['rainy', 'overcast', 'sunny', 'rainy', 'rainy']",45625
-15.156407,-12.559124,temperature,The temperature in degrees Fahrenheit.,uint8,12,0%,"[75, 71, 80, 64, 72]",45625
-11.400654,8.910109,humidity,The percentage of water vapor in the air.,uint8,10,0%,"[70, 85, 80, 70, 86]",45625
60.052708,-19.514862,windy,Indicates whether the wind is present or not.,category,1,0%,"[True, True, True, True, True]",45625
31.36095,-17.927977,V44,Indicates the presence or absence of a certain characteristic in<br>a given dataset.,uint8,2,0%,"[1, 1, 1, 0, 0]",41156
-34.066475,-10.395041,workclass,Type of work class of the individual.,category,7,0%,"['Private', 'State-gov', 'Private', 'Federal-gov', 'Self-emp-not-inc']",1037
-5.294195,-4.305466,fnlwgt,Instance's sampling weight.,float64,4222,0%,"[245215.0, 36251.0, 197397.0, 278322.0, 186733.0]",1037
-68.45724,10.414265,education,Highest level of education completed by an individual.,category,16,0%,"['7th-8th', 'Masters', 'Bachelors', 'Some-college', 'Some-college']",1037
35.28117,-31.549107,educationNum,Represents the highest level of education achieved by an individual.,uint8,16,0%,"[13, 10, 14, 9, 7]",1037
-35.982166,-4.7904577,maritalStatus,Marital status of the individual.,category,7,0%,"['Married-civ-spouse', 'Married-civ-spouse', 'Married-civ-spouse', 'Married-civ-spouse', 'Never-married']",1037
-31.909729,-4.578722,occupation,Occupation of the individual.,category,14,0%,"['Adm-clerical', 'Machine-op-inspct', 'Exec-managerial', 'Craft-repair', 'Other-service']",1037
-33.566116,-5.8482394,relationship,Type of relationship of the individual.,category,6,0%,"['Husband', 'Not-in-family', 'Wife', 'Husband', 'Unmarried']",1037
50.662987,-29.306278,race,Indicates the race of an individual.,category,5,0%,"['White', 'White', 'Asian-Pac-Islander', 'White', 'White']",1037
32.699245,-32.137886,capitalGain,Represents the capital gain of an individual in USD.,float64,72,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",1037
32.81306,-32.004776,capitalLoss,Represents the amount of capital loss for an individual.,float64,57,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",1037
-55.055172,24.108307,hoursPerWeek,Number of working hours per week.,uint8,77,0%,"[40, 40, 50, 20, 42]",1037
-28.37463,-13.147276,nativeCountry,Native country of the individual.,category,40,2%,"['United-States', 'United-States', 'United-States', 'United-States', 'United-States']",1037
-39.946087,44.758892,AIDS,Number of AIDS cases reported in a specific area.,int64,50,0%,"[16068, 48, 26, 4788, 82334]",346
-24.514242,-20.000065,Total,Total number of observations.,int64,50,0%,"[16641977, 15270378, 1540381, 14443382, 1570428]",346
-0.7736256,-58.515472,Scorer_1,"Scorer_1 is a feature that is a binary representation of<br>the original data set, where the numeric target feature is<br>converted to a two-class nominal target feature by computing the<br>mean and classifying all instances with a lower target value<br>as positive and all others as negative.",category,5,0%,"['OA', 'N', 'OA', 'MA', 'N']",767
-1.2970046,-61.108902,Scorer_2,Scorer_2 is a feature that represents the scoring of a<br>certain event.,category,5,0%,"['OA', 'H', 'CA', 'CA', 'OA']",767
-0.8144377,-15.582023,Subject,Subject identifier for each instance.,uint8,19,0%,"[4, 5, 8, 2, 14]",767
34.144943,-17.244396,Automatic,Indicates the automatic classification of the target value as positive<br>or negative.,category,5,0%,"['N', 'H', 'MA', 'H', 'CA']",765
-32.57359,0.19261573,Ventilation,Type of ventilation used for the patient.,category,2,0%,"['Negative_pressure', 'Negative_pressure', 'Negative_pressure', 'General', 'Negative_pressure']",459
-4.722488,35.99509,Duration,Duration of an event or activity in a given unit<br>of time.,int64,63,0%,"[244, 138, 30, 95, 269]",459
46.215046,-26.370356,Exposure,Indicates the exposure level of the subject.,category,3,0%,"['(1)_Low_exposure', '(1)_Low_exposure', '(1)_Low_exposure', '(1)_Low_exposure', '(1)_Low_exposure']",459
39.241695,-8.251375,also,Indicates whether the target value is present or not.,uint8,6,0%,"[0, 0, 1, 0, 0]",970
40.09116,-7.2028728,been,Indicates whether the target value is positive or negative.,uint8,24,0%,"[1, 8, 5, 1, 6]",970
43.796062,-33.24857,can,Indicates the number of cans used in a particular product.,uint8,12,0%,"[0, 1, 3, 2, 2]",970
28.753895,-14.360397,down,Indicates the number of times the target feature value has<br>decreased.,uint8,13,0%,"[0, 2, 0, 1, 3]",970
37.15719,-7.854046,even,Indicates whether the number is even or not.,uint8,9,0%,"[0, 1, 3, 1, 0]",970
-12.6902,7.490558,from,The number of emails sent from the user's account.,uint8,25,0%,"[2, 7, 8, 12, 12]",970
27.151743,-5.1085186,had,Indicates whether the target value is lower than the mean<br>or not.,uint8,45,0%,"[1, 5, 19, 14, 16]",970
40.7819,-7.3624287,has,Indicates whether the target value is positive or negative.,uint8,15,0%,"[0, 3, 0, 1, 4]",970
45.27678,-21.057444,have,Indicates the number of times the author has used the<br>word 'have' in the text.,uint8,31,0%,"[2, 2, 0, 9, 5]",970
-44.07433,43.38553,his,Number of times the patient has been pregnant.,uint8,54,0%,"[10, 17, 8, 22, 14]",970
-42.93562,22.537643,its,Number of times the feature was observed.,uint8,12,0%,"[0, 0, 0, 2, 0]",970
46.762093,-36.15509,may,Indicates the number of times a certain event occurred.,uint8,11,0%,"[0, 1, 2, 0, 4]",970
40.07248,-7.26833,should,Indicates whether the target value is positive or negative.,uint8,14,0%,"[1, 0, 0, 1, 6]",970
46.788506,-36.437935,than,Indicates the number of times a certain event has occurred.,uint8,14,0%,"[3, 5, 3, 3, 3]",970
-36.269768,20.405308,their,Number of times the word 'their' appears in a given<br>text.,uint8,26,0%,"[3, 15, 6, 1, 1]",970
-37.62198,28.411459,up,Number of uplink packets transmitted over a network.,uint8,14,0%,"[13, 7, 1, 3, 1]",970
46.788506,-36.437935,upon,Indicates the number of times a certain event has occurred.,uint8,11,0%,"[3, 2, 1, 9, 0]",970
46.886574,-36.096863,was,Indicates the number of times a particular event has occurred.,uint8,64,0%,"[41, 1, 18, 4, 26]",970
44.986004,-21.044464,were,Indicates the number of times the word 'were' appears in<br>a given text.,uint8,31,0%,"[8, 23, 16, 9, 19]",970
-42.93572,22.537539,when,Number of times the feature was observed.,uint8,16,0%,"[5, 3, 3, 6, 7]",970
-36.430843,20.89436,which,Number of times the word 'which' appears in a sentence.,uint8,20,0%,"[8, 5, 4, 12, 6]",970
47.45807,-28.343752,who,Indicates the identity of the person.,uint8,16,0%,"[1, 3, 3, 2, 5]",970
45.58689,-35.306362,would,Indicates the number of times a person would do something.,uint8,23,0%,"[4, 1, 4, 0, 8]",970
-3.150747,-16.115446,BookID,Unique identification number assigned to each book.,uint8,12,0%,"[6, 4, 3, 5, 5]",970
-45.365005,3.989311,RE/TA,Relative amount of RE/TA (retained earnings/total assets) of a company.,float64,48,0%,"[-60.1, -326.1, -66.3, -111.8, -12.4]",476
-18.1713,-27.91622,Month,Month of the year when the data was collected.,category,12,8%,"['12/1/00', '11/1/00', '11/1/00', '8/1/00', '4/1/00']",968
24.563313,-39.76238,Day,Represents the day of the month.,category,31,0%,"['14', '3', '21', '4', '12']",968
-58.247177,25.647034,Births,"Number of births per 1,000 people in a given area.",float64,336,0%,"[9652.0, 9022.0, 9824.0, 10357.0, 8069.0]",968
-27.911728,-12.580698,Population,Population of a specific area.,float64,57,2%,"[4665236.0, 1002410.0, 17953372.0, 14531529.0, 916270.0]",998
-61.548065,14.16778,Per_capita_income,Per capita income of a geographical region.,float64,56,0%,"[14825.0, 17040.0, 19634.0, 16471.0, 16999.0]",998
-62.892513,16.06734,Household_income,Household income of a family in US dollars.,float64,56,0%,"[50659.0, 49228.0, 55757.0, 51376.0, 63701.0]",998
-57.52687,15.777387,Discretionary_income,Discretionary income of an individual in a given year.,float64,55,0%,"[51337.0, 50414.0, 38850.0, 44394.0, 54128.0]",998
-64.14289,1.0127856,Publics_in_top_10,Number of public universities in the top 10 universities in<br>the world.,category,10,0%,"['5', '5', '6', '2', '4']",998
-63.985123,0.9728015,Nonprofits_in_top_10,Number of nonprofits in the top 10 largest nonprofits in<br>the region.,category,6,0%,"['1', '5', '3', '2', '3']",998
-64.11383,1.0059311,For_profits_in_top_10,Number of for-profit universities in the top 10 universities in<br>the world.,category,9,0%,"['3', '5', '7', '6', '3']",998
32.551285,-7.4317164,Utilities_in_top_10,Indicates whether the utility of a product is in the<br>top 10 or not.,category,3,0%,"['1', '0', '0', '1', '0']",998
58.896004,-13.223135,State_capital,Indicates whether the state is a capital or not.,category,2,0%,"['No', 'No', 'No', 'Yes', 'No']",998
-11.021523,-14.533028,Judge,The name of the judge who scored the boxing match.,category,10,0%,"['L._OConnell', 'S._Christodoulu', 'HBO-Lederman', 'L._OConnell', 'Boxing_Monthly-Leach']",448
59.962307,-13.157382,Official,Indicates whether the individual is an official or not.,category,2,0%,"['Yes', 'No', 'No', 'Yes', 'No']",448
-27.988424,-21.478794,Round,Round number of the game.,category,12,0%,"['12', '1', '10', '2', '11']",448
-29.744276,-12.448461,Type,"Type of performance, either a play or a musical.",category,3,0%,"['Play', 'Play', 'Play', 'Musical', 'Play']",992
41.595253,-9.895054,Revival,Indicates whether the target value is a revival or not.,category,2,0%,"['No', 'Yes', 'No', 'No', 'Yes']",992
-20.1137,-22.493021,NYT_rating,Rating of the New York Times article.,float64,14,2%,"[5.0, 2.33333, 2.66667, 1.66667, 4.33333]",992
-19.33785,-14.608657,DN_rating,Rating of the author's work.,float64,14,3%,"[3.66667, 3.33333, 2.66667, 2.0, 5.0]",992
60.49523,-25.9911,Tony_awards,Indicates the number of Tony awards won by a particular<br>show.,category,4,0%,"['0', '1', '0', '4', '0']",992
60.542023,-25.894218,Tony_nominations,Indicates whether the show has been nominated for a Tony<br>award or not.,category,7,0%,"['1', '1', '0', '1', '0']",992
-59.8635,2.4168363,Week_1_attendance,Attendance rate of students in the first week of the<br>semester.,float64,91,4%,"[65.21, 50.1, 34.74, 88.2, 95.54]",992
-45.254673,-2.4897292,Show_run,Duration of time between the start of the show and<br>the end of the show.,category,5,0%,"['Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months']",992
-14.474588,-16.496166,Show,The name of the book.,category,95,0%,"['The_Chairs', 'The_Herbal_Bed', 'The_Diary_of_Anne_Frank', 'Ragtime', 'The_Sunshine_Boys']",961
62.514103,-27.235365,Award,Indicates whether the nomination was a winning nomination or not.,category,3,0%,"['Losing_nomination', 'Win', 'Losing_nomination', 'Win', 'Win']",961
-44.13458,12.074595,Temperature,Temperature recorded in degrees Fahrenheit.,uint8,16,0%,"[76, 70, 67, 76, 76]",1013
-8.589338,-4.945624,Pressure,Pressure of an unknown unit.,category,3,0%,"['200', '200', '200', '200', '200']",1013
-60.252792,16.023417,Income.per.dependent,Average income per dependent of a person.,float64,76,0%,"[5.0, 1.91, 3.0, 3.26, 4.39]",461
-55.481464,15.508697,Monthly.credit.card.exp,Monthly credit card expenses in US dollars.,float64,73,0%,"[150.79, 9.58, 548.03, 170.64, 642.47]",461
61.21076,-14.201012,Own.home,Indicates whether the individual owns a home or not.,category,2,0%,"['0', '0', '0', '0', '0']",461
62.205074,-13.697037,Self.employed,Indicates whether the individual is self-employed or not.,category,2,0%,"['0', '0', '0', '0', '0']",461
50.933777,-17.804893,Derogatory.reports,Indicates whether derogatory reports were filed or not.,category,6,0%,"['1', '0', '0', '0', '0']",461
-22.94801,-18.93577,Year,Year of data collection.,int64,12,0%,"[1982, 1988, 1992, 1982, 1990]",465
-10.973408,-14.591227,Pitcher,The name of the pitcher who threw the ball.,category,62,0%,"['D._Stewart', 'B._Stanley', 'B._Welch', 'J._Smiley', 'O._Hershiser']",465
37.875496,-27.961424,League,Indicates the league of the baseball team.,category,2,0%,"['NL', 'NL', 'AL', 'NL', 'AL']",465
-55.50496,30.538912,Wins,Number of wins achieved by a team in a season.,uint8,20,0%,"[22, 4, 20, 20, 20]",465
-59.879814,29.93374,Win_pct,Winning percentage of a team in a season.,float64,59,0%,"[0.571, 0.714, 0.667, 0.778, 0.607]",465
42.938198,-17.946497,Saves,Indicates the number of times a file was saved.,uint8,25,0%,"[47, 1, 1, 1, 1]",465
-56.396,32.012383,Strikeouts,Number of strikeouts made by a baseball player in a<br>season.,int64,74,0%,"[54, 67, 124, 131, 91]",465
-56.288715,32.01691,Innings_pitched,Number of innings pitched by a baseball player in a<br>season.,int64,71,0%,"[275, 86, 79, 255, 123]",465
-22.474184,-23.136253,DMFT.Begin,"Number of decayed, missing, and filled teeth at the beginning<br>of the study.",category,9,0%,"['0', '8', '0', '4', '1']",1014
-22.461483,-23.134182,DMFT.End,"Number of decayed, missing, and filled teeth at the end<br>of the study.",category,7,0%,"['2', '1', '0', '1', '0']",1014
47.153843,-28.807913,Ethnic,Indicates the ethnicity of an individual.,category,3,0%,"['White', 'White', 'Dark', 'White', 'Black']",1014
-24.438816,-27.882385,Lottery.pick.1970,The number of lottery tickets sold in 1970.,float64,366,0%,"[299.0, 148.0, 229.0, 175.0, 135.0]",984
-22.455868,-27.577322,Lottery.pick.1971,The lottery pick number for the year 1971.,float64,366,0%,"[236.0, 132.0, 66.0, 200.0, 237.0]",984
-17.342688,-26.26045,Month.ordered.picks.1970,Month of the year when the order was placed for<br>the product.,category,12,0%,"['6', '1', '2', '8', '12']",984
16.135626,5.28759,Bush00,Unknown feature that has been binarized into two classes based<br>on the mean of the original feature.,float64,67,0%,"[3038.0, 12126.0, 8014.0, 36248.0, 13439.0]",758
-25.17963,-22.842787,Buchanan00,Number of times the feature was mentioned in the original<br>data set.,float64,59,0%,"[311.0, 248.0, 10.0, 3407.0, 26.0]",758
20.202623,19.343952,Moorehead00,Binary classification of the target feature based on the mean<br>value.,uint8,40,0%,"[70, 2, 1, 3, 96]",758
-53.874714,4.3191433,Total00,Total number of people who have a certain characteristic.,float64,67,0%,"[49616.0, 137044.0, 3342.0, 5174.0, 34941.0]",758
26.358585,11.632587,Clinton96,Mean of the numeric target feature converted to a two-class<br>nominal target feature.,float64,67,0%,"[6691.0, 7014.0, 17020.0, 1388.0, 1530.0]",758
-11.211895,32.415527,Dole96,Mean of the number of Dole96 recipients per 1000 residents<br>in a county.,float64,67,0%,"[1361.0, 1851.0, 12134.0, 2926.0, 35089.0]",758
25.62873,11.404408,Perot96,Mean of the original data set converted to a two-class<br>nominal target feature.,float64,67,0%,"[30739.0, 13844.0, 8482.0, 14991.0, 965.0]",758
66.94198,-13.256079,AC1,Indicates whether the transaction is fraudulent or not.,category,2,0%,"['1', '0', '1', '0', '1']",40660
